best_date,date_source,candidate,support_oppose,side,committee,amount,description,payee,expenditure_date,dissemination_date,filed_date,form,source,file_number,pdf_url,committee_id,candidate_id,also_listed_as,duplicate_of,first_seen,fingerprint
2026-03-20,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,1112.55,SALARY,"DOYLE, COLLEEN",2026-03-20,2026-03-20,2026-04-15,F3X,processed,1966305,https://docquery.fec.gov/cgi-bin/fecimg/?202604159862561209,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|1112|2026-03-20|SALARY
2026-03-19,disseminated,Gabe Evans,Support,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",5107.00,DOORHANGER PRODUCTION,FCG MAIL LLC,2026-03-19,2026-03-19,2026-03-20,F24,processed,1955497,https://docquery.fec.gov/cgi-bin/fecimg/?202603209853681566,C00687103,H4CO08034,,,2026-09-07T21:55:06+00:00,C00687103|H4CO08034|S|5107|2026-03-19|DOORHANGERPRODUCTION
2026-03-18,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,844.00,WEBSITE,"HOLMES, JARREK R.",2026-03-18,2026-03-18,2026-04-15,F3X,processed,1966305,https://docquery.fec.gov/cgi-bin/fecimg/?202604159862561215,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|844|2026-03-18|WEBSITE
2026-03-18,disseminated,Gabe Evans,Support,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",250.00,CANVASSING,AMERICANS FOR PROSPERITY,2026-03-18,2026-03-18,2026-03-20,F24,processed,1955497,https://docquery.fec.gov/cgi-bin/fecimg/?202603209853681566,C00687103,H4CO08034,,,2026-09-07T21:55:06+00:00,C00687103|H4CO08034|S|250|2026-03-18|CANVASSING
2026-03-17,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,15.00,SOFTWARE,"HOLMES, JARREK R.",2026-03-17,2026-03-17,2026-04-15,F3X,processed,1966305,https://docquery.fec.gov/cgi-bin/fecimg/?202604159862561214,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|15|2026-03-17|SOFTWARE
2026-03-17,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,182.27,OFFICE SUPPLIES,"HOLMES, JARREK R.",2026-03-17,2026-03-17,2026-04-15,F3X,processed,1966305,https://docquery.fec.gov/cgi-bin/fecimg/?202604159862561215,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|182|2026-03-17|OFFICESUPPLIES
2026-03-16,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,37.50,WORKERS' COMPENSATION INSURANCE,NEXT INSURANCE,2026-03-16,2026-03-16,2026-04-15,F3X,processed,1966305,https://docquery.fec.gov/cgi-bin/fecimg/?202604159862561219,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|37|2026-03-16|WORKERSCOMPENSATIONINSUR
2026-03-09,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,18.49,FOOD FOR CANVASSERS,"HOLMES, JARREK R.",2026-03-09,2026-03-09,2026-04-15,F3X,processed,1966305,https://docquery.fec.gov/cgi-bin/fecimg/?202604159862561214,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|18|2026-03-09|FOODFORCANVASSERS
2026-03-09,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,258.90,FOOD FOR CANVASSERS,"YOUNG, ELIZABETH",2026-03-09,2026-03-09,2026-04-15,F3X,processed,1966305,https://docquery.fec.gov/cgi-bin/fecimg/?202604159862561223,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|258|2026-03-09|FOODFORCANVASSERS
2026-03-06,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,385.18,SALARY,"HOLMES, JARREK R.",2026-03-06,2026-03-06,2026-04-15,F3X,processed,1966305,https://docquery.fec.gov/cgi-bin/fecimg/?202604159862561213,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|385|2026-03-06|SALARY
2026-03-06,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,681.46,PAYROLL TAXES,PAYROLL TAXES,2026-03-06,2026-03-06,2026-04-15,F3X,processed,1966305,https://docquery.fec.gov/cgi-bin/fecimg/?202604159862561220,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|681|2026-03-06|PAYROLLTAXES
2026-03-06,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,1085.81,SALARY,"DOYLE, COLLEEN",2026-03-06,2026-03-06,2026-04-15,F3X,processed,1966305,https://docquery.fec.gov/cgi-bin/fecimg/?202604159862561209,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|1085|2026-03-06|SALARY
2026-03-06,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,1129.89,HEALTH INSURANCE,KAISER PERMANENTE,2026-03-06,2026-03-06,2026-04-15,F3X,processed,1966305,https://docquery.fec.gov/cgi-bin/fecimg/?202604159862561218,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|1129|2026-03-06|HEALTHINSURANCE
2026-03-05,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,89.95,SOFTWARE,"HOLMES, JARREK R.",2026-03-05,2026-03-05,2026-04-15,F3X,processed,1966305,https://docquery.fec.gov/cgi-bin/fecimg/?202604159862561212,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|89|2026-03-05|SOFTWARE
2026-03-05,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,1000.00,TRANSPORTATION FOR CANVASSERS,"HOLMES, JARREK R.",2026-03-05,2026-03-05,2026-04-15,F3X,processed,1966305,https://docquery.fec.gov/cgi-bin/fecimg/?202604159862561213,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|1000|2026-03-05|TRANSPORTATIONFORCANVASS
2026-03-05,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,2543.88,ROOM RENTAL FOR CANVASSERS,"HOLMES, JARREK R.",2026-03-05,2026-03-05,2026-04-15,F3X,processed,1966305,https://docquery.fec.gov/cgi-bin/fecimg/?202604159862561212,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|2543|2026-03-05|ROOMRENTALFORCANVASSERS
2026-03-02,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,37.50,WORKERS' COMPENSATION INSURANCE,NEXT INSURANCE,2026-03-02,2026-03-02,2026-04-15,F3X,processed,1966305,https://docquery.fec.gov/cgi-bin/fecimg/?202604159862561219,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|37|2026-03-02|WORKERSCOMPENSATIONINSUR
2026-03-02,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,61.39,LIFE INSURANCE,GUARDIAN LIFE INSURANCE COMPANY OF AMERICA,2026-03-02,2026-03-02,2026-04-15,F3X,processed,1966305,https://docquery.fec.gov/cgi-bin/fecimg/?202604159862561210,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|61|2026-03-02|LIFEINSURANCE
2026-03-02,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,133.26,SOFTWARE,"HOLMES, JARREK R.",2026-03-02,2026-03-02,2026-04-15,F3X,processed,1966305,https://docquery.fec.gov/cgi-bin/fecimg/?202604159862561211,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|133|2026-03-02|SOFTWARE
2026-03-02,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,189.14,OFFICE SUPPLIES,"HOLMES, JARREK R.",2026-03-02,2026-03-02,2026-04-15,F3X,processed,1966305,https://docquery.fec.gov/cgi-bin/fecimg/?202604159862561211,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|189|2026-03-02|OFFICESUPPLIES
2026-02-28,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,385.19,SALARY,"HOLMES, JARREK R.",2026-03-06,2026-02-28,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959106,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|385|2026-02-28|SALARY
2026-02-28,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,681.47,PAYROLL TAXES,PAYROLL TAXES,2026-03-06,2026-02-28,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959110,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|681|2026-02-28|PAYROLLTAXES
2026-02-28,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,1085.80,SALARY,"DOYLE, COLLEEN",2026-03-06,2026-02-28,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959100,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|1085|2026-02-28|SALARY
2026-02-21,disseminated,Gabe Evans,Support,Unfriendly,LGBTQ CONNECTION PAC,4532.32,TRAVEL EXPENSES FOR CANVASSERS,"FLEISCHER, DAVID",2026-02-23,2026-02-21,2026-04-15,F3X,processed,1964210,https://docquery.fec.gov/cgi-bin/fecimg/?202604159857528338,C00722884,H4CO08034,,,2026-09-07T21:55:06+00:00,C00722884|H4CO08034|S|4532|2026-02-21|TRAVELEXPENSESFORCANVASS
2026-02-20,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,706.71,SALARY,"HOLMES, JARREK R.",2026-02-20,2026-02-20,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959105,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|706|2026-02-20|SALARY
2026-02-20,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,1404.32,PAYROLL TAXES,PAYROLL TAXES,2026-02-20,2026-02-20,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959109,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|1404|2026-02-20|PAYROLLTAXES
2026-02-20,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,2229.25,SALARY,"DOYLE, COLLEEN",2026-02-20,2026-02-20,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959100,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|2229|2026-02-20|SALARY
2026-02-17,disseminated,Gabe Evans,Oppose,Friendly,LGBTQ CONNECTION PAC,1402.24,TRAVEL EXPENSES FOR CANVASSER,"SMITH, KEN",2026-02-17,2026-02-17,2026-04-15,F3X,processed,1964210,https://docquery.fec.gov/cgi-bin/fecimg/?202604159857528340,C00722884,H4CO08034,,,2026-09-07T21:55:06+00:00,C00722884|H4CO08034|O|1402|2026-02-17|TRAVELEXPENSESFORCANVASS
2026-02-17,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,37.50,WORKERS' COMPENSATION INSURANCE,NEXT INSURANCE,2026-02-17,2026-02-17,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959107,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|37|2026-02-17|WORKERSCOMPENSATIONINSUR
2026-02-14,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,9.41,FOOD FOR CANVASSERS,"DOYLE, COLLEEN",2026-02-03,2026-02-14,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959098,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|9|2026-02-14|FOODFORCANVASSERS
2026-02-14,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,13.00,WORKERS' COMPENSATION INSURANCE,NEXT INSURANCE,2026-02-14,2026-02-14,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959106,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|13|2026-02-14|WORKERSCOMPENSATIONINSUR
2026-02-14,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,16.50,OFFICE SUPPLIES,"DOYLE, COLLEEN",2026-02-03,2026-02-14,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959098,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|16|2026-02-14|OFFICESUPPLIES
2026-02-14,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,25.31,FOOD FOR CANVASSERS,"DOYLE, COLLEEN",2026-02-17,2026-02-14,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959099,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|25|2026-02-14|FOODFORCANVASSERS
2026-02-14,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,37.50,WORKERS' COMPENSATION INSURANCE,NEXT INSURANCE,2026-02-02,2026-02-14,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959107,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|37|2026-02-14|WORKERSCOMPENSATIONINSUR
2026-02-14,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,40.65,SOFTWARE,"HOLMES, JARREK R.",2026-02-14,2026-02-14,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959102,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|40|2026-02-14|SOFTWARE
2026-02-14,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,89.95,SOFTWARE,"HOLMES, JARREK R.",2026-02-17,2026-02-14,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959104,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|89|2026-02-14|SOFTWARE
2026-02-14,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,171.36,SOFTWARE,"HOLMES, JARREK R.",2026-02-02,2026-02-14,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959103,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|171|2026-02-14|SOFTWARE
2026-02-14,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,176.05,OFFICE SUPPLIES,"HOLMES, JARREK R.",2026-02-02,2026-02-14,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959103,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|176|2026-02-14|OFFICESUPPLIES
2026-02-14,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,218.43,OFFICE SUPPLIES,"HOLMES, JARREK R.",2026-02-14,2026-02-14,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959102,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|218|2026-02-14|OFFICESUPPLIES
2026-02-14,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,402.42,FOOD FOR CANVASSERS,"YOUNG, ELIZABETH",2026-02-17,2026-02-14,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959110,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|402|2026-02-14|FOODFORCANVASSERS
2026-02-14,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,449.67,OFFICE SUPPLIES,"HOLMES, JARREK R.",2026-02-17,2026-02-14,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959105,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|449|2026-02-14|OFFICESUPPLIES
2026-02-14,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,482.85,PAYROLL TAXES,PAYROLL TAXES,2026-02-14,2026-02-14,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959108,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|482|2026-02-14|PAYROLLTAXES
2026-02-14,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,649.35,BONUS,"DOYLE, COLLEEN",2026-02-14,2026-02-14,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959097,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|649|2026-02-14|BONUS
2026-02-14,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,1024.30,SALARY,"DOYLE, COLLEEN",2026-02-14,2026-02-14,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959097,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|1024|2026-02-14|SALARY
2026-02-14,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,1586.10,ROOM RENTAL FOR CANVASSERS,"HOLMES, JARREK R.",2026-02-14,2026-02-14,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959101,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|1586|2026-02-14|ROOMRENTALFORCANVASSERS
2026-02-14,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,1799.52,PAYROLL TAXES,PAYROLL TAXES,2026-02-14,2026-02-14,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959108,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|1799|2026-02-14|PAYROLLTAXES
2026-02-14,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,2150.97,PAYROLL TAXES,PAYROLL TAXES,2026-02-06,2026-02-14,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959109,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|2150|2026-02-14|PAYROLLTAXES
2026-02-14,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,2223.52,SALARY,"DOYLE, COLLEEN",2026-02-06,2026-02-14,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959099,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|2223|2026-02-14|SALARY
2026-02-14,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,2349.93,SALARY,"HOLMES, JARREK R.",2026-02-06,2026-02-14,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959104,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|2349|2026-02-14|SALARY
2026-02-14,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,2355.69,SALARY,"HOLMES, JARREK R.",2026-02-14,2026-02-14,2026-03-13,F3X,processed,1953140,https://docquery.fec.gov/cgi-bin/fecimg/?202603139837959101,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|2355|2026-02-14|SALARY
2026-02-12,disseminated,Gabe Evans,Oppose,Friendly,LGBTQ CONNECTION PAC,1113.62,TRAVEL EXPENSES FOR CANVASSERS,"DE LA CRUZ, DARIUS",2026-02-12,2026-02-12,2026-04-15,F3X,processed,1964210,https://docquery.fec.gov/cgi-bin/fecimg/?202604159857528337,C00722884,H4CO08034,,,2026-09-07T21:55:06+00:00,C00722884|H4CO08034|O|1113|2026-02-12|TRAVELEXPENSESFORCANVASS
2026-02-12,disseminated,Gabe Evans,Oppose,Friendly,LGBTQ CONNECTION PAC,1654.08,PAYROLL TAXES,PAYROLL TAXES,2026-02-12,2026-02-12,2026-04-15,F3X,processed,1964210,https://docquery.fec.gov/cgi-bin/fecimg/?202604159857528339,C00722884,H4CO08034,,,2026-09-07T21:55:06+00:00,C00722884|H4CO08034|O|1654|2026-02-12|PAYROLLTAXES
2026-02-12,disseminated,Gabe Evans,Oppose,Friendly,LGBTQ CONNECTION PAC,3728.42,SALARY,"DICAMILLO, NATHAN",2026-02-12,2026-02-12,2026-04-15,F3X,processed,1964210,https://docquery.fec.gov/cgi-bin/fecimg/?202604159857528337,C00722884,H4CO08034,,,2026-09-07T21:55:06+00:00,C00722884|H4CO08034|O|3728|2026-02-12|SALARY
2026-01-10,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,18.60,TRAVEL EXPENSES FOR CANVASSER,"HOLMES, JARREK R.",2026-01-12,2026-01-10,2026-02-17,F3X,processed,1947057,https://docquery.fec.gov/cgi-bin/fecimg/?202602179834334347,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|18|2026-01-10|TRAVELEXPENSESFORCANVASS
2026-01-10,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,19.45,TRAVEL EXPENSES FOR CANVASSER,"DOYLE, COLLEEN",2026-01-12,2026-01-10,2026-02-17,F3X,processed,1947057,https://docquery.fec.gov/cgi-bin/fecimg/?202602179834334341,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|19|2026-01-10|TRAVELEXPENSESFORCANVASS
2026-01-10,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,19.95,SOFTWARE,"HOLMES, JARREK R.",2026-01-10,2026-01-10,2026-02-17,F3X,processed,1947057,https://docquery.fec.gov/cgi-bin/fecimg/?202602179834334344,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|19|2026-01-10|SOFTWARE
2026-01-10,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,22.65,OFFICE SUPPLIES,"HOLMES, JARREK R.",2026-01-10,2026-01-10,2026-02-17,F3X,processed,1947057,https://docquery.fec.gov/cgi-bin/fecimg/?202602179834334344,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|22|2026-01-10|OFFICESUPPLIES
2026-01-10,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,46.00,FOOD FOR CANVASSERS,"DOYLE, COLLEEN",2026-01-12,2026-01-10,2026-02-17,F3X,processed,1947057,https://docquery.fec.gov/cgi-bin/fecimg/?202602179834334340,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|46|2026-01-10|FOODFORCANVASSERS
2026-01-10,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,46.02,BUSINESS TAX,"HOLMES, JARREK R.",2026-01-10,2026-01-10,2026-02-17,F3X,processed,1947057,https://docquery.fec.gov/cgi-bin/fecimg/?202602179834334343,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|46|2026-01-10|BUSINESSTAX
2026-01-10,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,164.79,FOOD FOR CANVASSERS,"YOUNG, ELIZABETH",2026-01-12,2026-01-10,2026-02-17,F3X,processed,1947057,https://docquery.fec.gov/cgi-bin/fecimg/?202602179834334350,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|164|2026-01-10|FOODFORCANVASSERS
2026-01-10,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,184.84,TRAVEL EXPENSES FOR CANVASSER,"HOLMES, JARREK R.",2026-01-10,2026-01-10,2026-02-17,F3X,processed,1947057,https://docquery.fec.gov/cgi-bin/fecimg/?202602179834334342,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|184|2026-01-10|TRAVELEXPENSESFORCANVASS
2026-01-10,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,187.22,PAYROLL TAXES,PAYROLL TAXES,2026-01-10,2026-01-10,2026-02-17,F3X,processed,1947057,https://docquery.fec.gov/cgi-bin/fecimg/?202602179834334348,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|187|2026-01-10|PAYROLLTAXES
2026-01-10,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,191.15,SOFTWARE,"HOLMES, JARREK R.",2026-01-12,2026-01-10,2026-02-17,F3X,processed,1947057,https://docquery.fec.gov/cgi-bin/fecimg/?202602179834334346,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|191|2026-01-10|SOFTWARE
2026-01-10,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,371.53,PAYROLL TAXES,PAYROLL TAXES,2026-01-10,2026-01-10,2026-02-17,F3X,processed,1947057,https://docquery.fec.gov/cgi-bin/fecimg/?202602179834334348,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|371|2026-01-10|PAYROLLTAXES
2026-01-10,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,376.49,PAYROLL TAXES,PAYROLL TAXES,2026-01-09,2026-01-10,2026-02-17,F3X,processed,1947057,https://docquery.fec.gov/cgi-bin/fecimg/?202602179834334349,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|376|2026-01-10|PAYROLLTAXES
2026-01-10,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,388.76,SALARY,"HOLMES, JARREK R.",2026-01-10,2026-01-10,2026-02-17,F3X,processed,1947057,https://docquery.fec.gov/cgi-bin/fecimg/?202602179834334342,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|388|2026-01-10|SALARY
2026-01-10,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,478.89,OFFICE SUPPLIES,"HOLMES, JARREK R.",2026-01-12,2026-01-10,2026-02-17,F3X,processed,1947057,https://docquery.fec.gov/cgi-bin/fecimg/?202602179834334346,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|478|2026-01-10|OFFICESUPPLIES
2026-01-10,disseminated,Gabe Evans,Oppose,Friendly,TRUST BRIGADE,522.00,PAYROLL TAXES,PAYROLL TAXES,2026-01-23,2026-01-10,2026-02-17,F3X,processed,1947057,https://docquery.fec.gov/cgi-bin/fecimg/?202602179834334347,C00914689,H4CO08034,,,2026-09-07T21:55:06+00:00,C00914689|H4CO08034|O|522|2026-01-10|PAYROLLTAXES
